url,name,price,screen_size,ssd,cpu,ram,os,gpu,scraped_at,source
https://www.incehesap.com/msi-venturepro-17-a2rweg-027xtr-core-7-240h-32gb-ddr5-rtx5050-gddr7-8gb-1tb-ssd-17-3-fhd-144hz-freedos-fiyati-84083/,MSI VENTUREPRO 17 A2RWEG-027XTR CORE 7 240H 32GB DDR5 RTX5050 GDDR7 8GB 1TB SSD 17.3″ FHD 144Hz FREEDOS MSI VENTUREPRO 17 A2RWEG-027XTR CORE 7 240H 32GB DDR5 RTX5050 GDDR7 8GB 1TB SSD 17.3 FHD 144Hz FREEDOS - incehesap.com MSI VENTUREPRO 17 A2RWEG-027XTR CORE 7 240H 32GB DDR5 RTX5050 GDDR7 8GB 1TB SSD 17.3 FHD 144Hz FREEDOS - incehesap.com,68199.0,15.6,1024,core7-240h,96,freedos,rtx5050,2026-01-25 19:34:57,incehesap
https://www.incehesap.com/msi-venturepro-15-a2rweg-206xtr-core-7-240h-32gb-ddr5-rtx5050-gddr7-8gb-1tb-ssd-15-6-fhd-144hz-freedos-notebook-fiyati-83369/,MSI VENTUREPRO 15 A2RWEG-206XTR CORE 7 240H 32GB DDR5 RTX5050 GDDR7 8GB 1TB SSD 15.6″ FHD 144Hz FREEDOS NOTEBOOK MSI VENTUREPRO 15 A2RWEG-206XTR CORE 7 240H 32GB DDR5 RTX5050 GDDR7 8GB 1TB SSD 15.6 FHD 144Hz FREEDOS NOTEBOOK - incehesap.com MSI VENTUREPRO 15 A2RWEG-206XTR CORE 7 240H 32GB DDR5 RTX5050 GDDR7 8GB 1TB SSD 15.6 FHD 144Hz FREEDOS NOTEBOOK - incehesap.com,65999.0,15.6,1024,core7-240h,96,freedos,rtx5050,2026-01-25 19:34:57,incehesap
https://www.incehesap.com/lenovo-thinkbook-16-21cy006ftr-i5-1235u-8gb-512gb-ssd-16-fdos-fiyati-86673/,LENOVO THINKBOOK 16 21CY006FTR i5-1235U 8GB 512GB SSD 16″ FDOS LENOVO THINKBOOK 16 21CY006FTR i5-1235U 8GB 512GB SSD 16 FDOS - incehesap.com LENOVO THINKBOOK 16 21CY006FTR i5-1235U 8GB 512GB SSD 16 FDOS - incehesap.com,28129.0,16.0,512,i5-1235u,8,freedos,iris xe,2026-01-25 19:34:57,incehesap
https://www.incehesap.com/lenovo-v15-83a100qrtr-ih1-i7-13620h-24-gb-1-tb-ssd-uhd-graphics-15-6-notebook-fiyati-85329/,LENOVO V15 83A100QRTR IH1 I7-13620H 24 GB 1 TB SSD UHD GRAPHICS 15.6″ NOTEBOOK LENOVO V15 83A100QRTR IH1 I7-13620H 24 GB 1 TB SSD UHD GRAPHICS 15.6 NOTEBOOK - incehesap.com LENOVO V15 83A100QRTR IH1 I7-13620H 24 GB 1 TB SSD UHD GRAPHICS 15.6 NOTEBOOK - incehesap.com,40199.0,15.6,1024,i7-13620h,40,freedos,intel uhd,2026-01-25 19:34:57,incehesap
https://www.incehesap.com/hp-mws-zbook-power-zx-b30hnes-u7-255h-32gb-1tb-ssd-8gb-rtx-pro-2000-16-w11pro-fiyati-85610/,HP MWS ZBOOK POWER ZX B30HNES U7-255H 32GB 1TB SSD 8GB RTX PRO 2000 16″ W11PRO HP MWS ZBOOK POWER ZX B30HNES U7-255H 32GB 1TB SSD 8GB RTX PRO 2000 16 W11PRO - incehesap.com HP MWS ZBOOK POWER ZX B30HNES U7-255H 32GB 1TB SSD 8GB RTX PRO 2000 16 W11PRO - incehesap.com,118619.0,16.0,1024,u7-255h,8,windows,rtx2000,2026-01-25 19:34:57,incehesap
https://www.incehesap.com/msi-raider-a18-hx-a9wig-092tr-amd-ryzen-r9-9955hx3d-64gb-ddr5-2tb-ssd-16gb-rtx5080-gddr7-18-4k-uhd-120hz-mini-led-w11-gaming-oyuncu-notebook-fiyati-78559/,MSI Raider A18 HX A9WIG-092TR AMD Ryzen R9-9955HX3D 64GB DDR5 2TB SSD 16GB RTX5080 GDDR7 18″ 4K UHD+ 120Hz Mini LED W11 Gaming (Oyuncu) Notebook MSI Raider A18 HX A9WIG-092TR AMD Ryzen R9-9955HX3D 64GB DDR5 2TB SSD 16GB RTX5080 GDDR7 18 4K UHD+ 120Hz Mini LED W11 Gaming (Oyuncu) Notebook - incehesap.com MSI Raider A18 HX A9WIG-092TR AMD Ryzen R9-9955HX3D 64GB DDR5 2TB SSD 16GB RTX5080 GDDR7 18 4K UHD+ 120Hz Mini LED W11 Gaming (Oyuncu) Notebook - incehesap.com,247109.0,18.0,2048,r9-9955hx3d,64,windows,rtx5080,2026-01-25 19:34:57,incehesap
https://www.incehesap.com/msi-katana-17-hx-b14wfk-216xtr-i7-14650hx-32gb-ddr5-rtx5060-gddr7-8gb-1tb-ssd-17-3-qhd-240hz-dos-gaming-oyuncu-notebook-fiyati-82165/,MSI Katana 17 HX B14WFK-216XTR i7-14650HX 32GB DDR5 RTX5060 GDDR7 8GB 1TB SSD 17.3 QHD 240Hz DOS Gaming (Oyuncu) Notebook MSI Katana 17 HX B14WFK-216XTR i7-14650HX 32GB DDR5 RTX5060 GDDR7 8GB 1TB SSD 17.3 QHD 240Hz DOS Gaming (Oyuncu) Notebook - incehesap.com MSI Katana 17 HX B14WFK-216XTR i7-14650HX 32GB DDR5 RTX5060 GDDR7 8GB 1TB SSD 17.3 QHD 240Hz DOS Gaming (Oyuncu) Notebook - incehesap.com,81159.0,17.3,1024,i7-14650hx,96,freedos,rtx5060,2026-01-25 19:34:57,incehesap
https://www.incehesap.com/msi-nb-crosshair-17-hx-ai-d2xwgkg-018xtr-ultra-7-255hx-32gb-ddr5-rtx5070-gddr7-8gb-1tb-ssd-17-0-qhd-240hz-dos-fiyati-81632/,MSI NB CROSSHAIR 17 HX AI D2XWGKG-018XTR ULTRA 7 255HX 32GB DDR5 RTX5070 GDDR7 8GB 1TB SSD 17.0 QHD+ 240Hz DOS MSI NB CROSSHAIR 17 HX AI D2XWGKG-018XTR ULTRA 7 255HX 32GB DDR5 RTX5070 GDDR7 8GB 1TB SSD 17.0 QHD+ 240Hz DOS - incehesap.com MSI NB CROSSHAIR 17 HX AI D2XWGKG-018XTR ULTRA 7 255HX 32GB DDR5 RTX5070 GDDR7 8GB 1TB SSD 17.0 QHD+ 240Hz DOS - incehesap.com,98799.0,17.0,1024,ultra7-255hx,96,freedos,rtx5070,2026-01-25 19:34:57,incehesap
https://www.incehesap.com/lenovo-x1-carbon-g11-21hns8n400-i7-1355u-32gb-1tb-ssd-14-touch-freedos-backlit-premier-notebook-fiyati-83501/,LENOVO X1 CARBON G11 21HNS8N400 I7 1355U 32GB 1TB SSD 14″ TOUCH FREEDOS BACKLIT PREMIER NOTEBOOK LENOVO X1 CARBON G11 21HNS8N400 I7 1355U 32GB 1TB SSD 14 TOUCH FREEDOS BACKLIT PREMIER NOTEBOOK - incehesap.com LENOVO X1 CARBON G11 21HNS8N400 I7 1355U 32GB 1TB SSD 14 TOUCH FREEDOS BACKLIT PREMIER NOTEBOOK - incehesap.com,73999.0,14.0,1024,i7-1355u,8,freedos,iris xe,2026-01-25 19:34:57,incehesap
https://www.incehesap.com/dell-pro-15-pv15250-core-3-100u-8gb-512gb-16-ubuntu-notebook-fiyati-86364/,DELL PRO 15 PV15250 CORE 3‑100U 8GB 512GB 16″ UBUNTU NOTEBOOK DELL PRO 15 PV15250 CORE 3‑100U 8GB 512GB 16 UBUNTU NOTEBOOK - incehesap.com DELL PRO 15 PV15250 CORE 3‑100U 8GB 512GB 16 UBUNTU NOTEBOOK - incehesap.com,20939.0,15.6,512,i5,8,linux,intel uhd,2026-01-25 19:34:57,incehesap
https://www.incehesap.com/hp-probook-460-g11-b2ph5es-u7-155u-16gb-512gb-ssd-16-fdos-full-hd-notebook-fiyati-85287/,HP PROBOOK 460 G11 B2PH5ES U7-155U 16GB 512GB SSD 16″ FDOS Full HD Notebook HP PROBOOK 460 G11 B2PH5ES U7-155U 16GB 512GB SSD 16 FDOS Full HD Notebook - incehesap.com HP PROBOOK 460 G11 B2PH5ES U7-155U 16GB 512GB SSD 16 FDOS Full HD Notebook - incehesap.com,39099.0,16.0,512,u7-155u,48,freedos,iris xe,2026-01-25 19:34:57,incehesap
https://www.incehesap.com/msi-nb-vector-a18-hx-a9whg-094tr-r9-9955hx-32gb-ddr5-rtx5070ti-gddr7-12gb-1tb-ssd-18-0-qhd-240hz-w11-fiyati-81088/,MSI NB VECTOR A18 HX A9WHG-094TR R9-9955HX 32GB DDR5 RTX5070TI GDDR7 12GB 1TB SSD 18.0 QHD+ 240Hz W11 MSI NB VECTOR A18 HX A9WHG-094TR R9-9955HX 32GB DDR5 RTX5070TI GDDR7 12GB 1TB SSD 18.0 QHD+ 240Hz W11 - incehesap.com MSI NB VECTOR A18 HX A9WHG-094TR R9-9955HX 32GB DDR5 RTX5070TI GDDR7 12GB 1TB SSD 18.0 QHD+ 240Hz W11 - incehesap.com,133999.0,18.0,1024,r9-9955hx,32,windows,rtx5070ti,2026-01-25 19:34:57,incehesap
https://www.incehesap.com/msi-cyborg-17-b13wfkg-210xtr-i7-13620h-32gb-ddr5-rtx5060-gddr7-8gb-1tb-ssd-17-3-fhd-144hz-dos-gaming-oyuncu-notebook-fiyati-85185/,MSI CYBORG 17 B13WFKG‑210XTR I7‑13620H 32GB DDR5 RTX5060 GDDR7 8GB 1TB SSD 17.3″ FHD 144HZ DOS GAMING (OYUNCU) NOTEBOOK MSI CYBORG 17 B13WFKG‑210XTR I7‑13620H 32GB DDR5 RTX5060 GDDR7 8GB 1TB SSD 17.3″ FHD 144HZ DOS GAMING (OYUNCU) NOTEBOOK - incehesap.com MSI CYBORG 17 B13WFKG‑210XTR I7‑13620H 32GB DDR5 RTX5060 GDDR7 8GB 1TB SSD 17.3″ FHD 144HZ DOS GAMING (OYUNCU) NOTEBOOK - incehesap.com,69259.0,17.3,1024,i7-13620h,96,freedos,rtx5060,2026-01-25 19:34:57,incehesap
https://www.incehesap.com/msi-nb-crosshair-17-hx-ai-d2xwgkg-017tr-ultra-9-275hx-32gb-ddr5-rtx5070-gddr7-8gb-1tb-ssd-17-0-qhd-240hz-w11-fiyati-81634/,MSI NB CROSSHAIR 17 HX AI D2XWGKG-017TR ULTRA 9 275HX 32GB DDR5 RTX5070 GDDR7 8GB 1TB SSD 17.0 QHD+ 240Hz W11 MSI NB CROSSHAIR 17 HX AI D2XWGKG-017TR ULTRA 9 275HX 32GB DDR5 RTX5070 GDDR7 8GB 1TB SSD 17.0 QHD+ 240Hz W11 - incehesap.com MSI NB CROSSHAIR 17 HX AI D2XWGKG-017TR ULTRA 9 275HX 32GB DDR5 RTX5070 GDDR7 8GB 1TB SSD 17.0 QHD+ 240Hz W11 - incehesap.com,104999.0,17.0,1024,ultra9-275hx,96,windows,rtx5070,2026-01-25 19:34:57,incehesap
https://www.incehesap.com/msi-nb-crosshair-16-hx-ai-d2xwgkg-047xtr-ultra-9-275hx-32gb-ddr5-rtx5070-gddr7-8gb-1tb-ssd-16-0-qhd-240hz-dos-fiyati-81641/,MSI NB CROSSHAIR 16 HX AI D2XWGKG-047XTR ULTRA 9 275HX 32GB DDR5 RTX5070 GDDR7 8GB 1TB SSD 16.0 QHD+ 240Hz DOS MSI NB CROSSHAIR 16 HX AI D2XWGKG-047XTR ULTRA 9 275HX 32GB DDR5 RTX5070 GDDR7 8GB 1TB SSD 16.0 QHD+ 240Hz DOS - incehesap.com MSI NB CROSSHAIR 16 HX AI D2XWGKG-047XTR ULTRA 9 275HX 32GB DDR5 RTX5070 GDDR7 8GB 1TB SSD 16.0 QHD+ 240Hz DOS - incehesap.com,100999.0,16.0,1024,ultra9-275hx,96,freedos,rtx5070,2026-01-25 19:34:57,incehesap
https://www.incehesap.com/gigabyte-a16-ih3-intel-core-i5-13420h-64gb-ddr5-ram-1tb-m-2-ssd-rtx4050-6gb-75w-16-fhd-165hz-freedos-gaming-notebook-fiyati-85278/,GIGABYTE A16 IH3 INTEL CORE I5‑13420H 64GB DDR5 RAM 1TB M.2 SSD RTX4050‑6GB 75W 16″ FHD+165HZ FREEDOS GAMING NOTEBOOK GIGABYTE A16 IH3 INTEL CORE I5‑13420H 64GB DDR5 RAM 1TB M.2 SSD RTX4050‑6GB 75W 16″ FHD+165HZ FREEDOS GAMING NOTEBOOK - incehesap.com GIGABYTE A16 IH3 INTEL CORE I5‑13420H 64GB DDR5 RAM 1TB M.2 SSD RTX4050‑6GB 75W 16″ FHD+165HZ FREEDOS GAMING NOTEBOOK - incehesap.com,49999.0,16.0,1024,i5-13420h,64,freedos,rtx4050,2026-01-25 19:34:57,incehesap
https://www.incehesap.com/msi-nb-crosshair-a17-hx-d8wgkg-012xtr-r9-8940hx-32gb-ddr5-rtx5070-gddr7-8gb-1tb-ssd-17-0-qhd-240hz-dos-notebook-fiyati-82016/,MSI NB CROSSHAIR A17 HX D8WGKG-012XTR R9 8940HX 32GB DDR5 RTX5070 GDDR7 8GB 1TB SSD 17.0 QHD+ 240Hz DOS Notebook MSI NB CROSSHAIR A17 HX D8WGKG-012XTR R9 8940HX 32GB DDR5 RTX5070 GDDR7 8GB 1TB SSD 17.0 QHD+ 240Hz DOS Notebook - incehesap.com MSI NB CROSSHAIR A17 HX D8WGKG-012XTR R9 8940HX 32GB DDR5 RTX5070 GDDR7 8GB 1TB SSD 17.0 QHD+ 240Hz DOS Notebook - incehesap.com,92899.0,17.3,1024,r9-8940hx,32,freedos,rtx4050,2026-01-25 19:34:57,incehesap
https://www.incehesap.com/dell-vostro-n3409pvnb3530u-i5-1334u-8-gb-512-gb-ssd-iris-xe-graphics-15-6-full-hd-notebook-fiyati-78259/,Dell Vostro N3409PVNB3530U i5-1334U 8 GB 512 GB SSD Iris Xe Graphics 15.6″ Full HD Notebook Dell Vostro N3409PVNB3530U i5-1334U 8 GB 512 GB SSD Iris Xe Graphics 15.6 Full HD Notebook - incehesap.com Dell Vostro N3409PVNB3530U i5-1334U 8 GB 512 GB SSD Iris Xe Graphics 15.6 Full HD Notebook - incehesap.com,22899.0,15.6,512,i5-1334u,8,linux,iris xe,2026-01-25 19:34:57,incehesap
https://www.incehesap.com/lenovo-e16-thinkpad-21st0058tx-r5-220-16gb-512gb-ssd-16-fdos-fiyati-86664/,LENOVO E16 THINKPAD 21ST0058TX R5-220 16GB 512GB SSD 16″ FDOS LENOVO E16 THINKPAD 21ST0058TX R5-220 16GB 512GB SSD 16 FDOS - incehesap.com LENOVO E16 THINKPAD 21ST0058TX R5-220 16GB 512GB SSD 16 FDOS - incehesap.com,41999.0,16.0,512,i5,8,freedos,amd radeon,2026-01-25 19:34:57,incehesap
https://www.incehesap.com/msi-katana-17-hx-b14wfk-217tr-i9-14900hx-32gb-ddr5-rtx5060-gddr7-8gb-1tb-ssd-17-3-qhd-240hz-win11-gaming-notebook-fiyati-82172/,MSI KATANA 17 HX B14WFK-217TR I9-14900HX 32GB DDR5 RTX5060 GDDR7 8GB 1TB SSD 17.3″ QHD 240HZ WIN11 GAMING NOTEBOOK MSI KATANA 17 HX B14WFK-217TR I9-14900HX 32GB DDR5 RTX5060 GDDR7 8GB 1TB SSD 17.3 QHD 240HZ WIN11 GAMING NOTEBOOK - incehesap.com MSI KATANA 17 HX B14WFK-217TR I9-14900HX 32GB DDR5 RTX5060 GDDR7 8GB 1TB SSD 17.3 QHD 240HZ WIN11 GAMING NOTEBOOK - incehesap.com,90599.0,17.3,1024,i9-14900hx,96,windows,rtx5060,2026-01-25 19:34:57,incehesap
https://www.incehesap.com/msi-nb-crosshair-18-hx-ai-a2xwgkg-014tr-ultra-9-275hx-32gb-ddr5-rtx5070-gddr7-8gb-1tb-ssd-18-0-qhd-240hz-w11-fiyati-81637/,MSI NB CROSSHAIR 18 HX AI A2XWGKG-014TR ULTRA 9 275HX 32GB DDR5 RTX5070 GDDR7 8GB 1TB SSD 18.0 QHD+ 240Hz W11 MSI NB CROSSHAIR 18 HX AI A2XWGKG-014TR ULTRA 9 275HX 32GB DDR5 RTX5070 GDDR7 8GB 1TB SSD 18.0 QHD+ 240Hz W11 - incehesap.com MSI NB CROSSHAIR 18 HX AI A2XWGKG-014TR ULTRA 9 275HX 32GB DDR5 RTX5070 GDDR7 8GB 1TB SSD 18.0 QHD+ 240Hz W11 - incehesap.com,105199.0,18.0,1024,ultra9-275hx,96,windows,rtx5070,2026-01-25 19:34:57,incehesap
https://www.incehesap.com/msi-nb-prestigepro-16-ai-b2hveg-252tr-ultra-7-255h-32gb-lpddr5-rtx4050-gddr6-6gb-1tb-ssd-16-0-uhd-oled-w11-gri-fiyati-81085/,MSI NB PRESTIGEPRO 16 AI B2HVEG-252TR ULTRA 7 255H 32GB LPDDR5 RTX4050 GDDR6 6GB 1TB SSD 16.0 UHD+ OLED W11 GRI MSI NB PRESTIGEPRO 16 AI B2HVEG-252TR ULTRA 7 255H 32GB LPDDR5 RTX4050 GDDR6 6GB 1TB SSD 16.0 UHD+ OLED W11 GRI - incehesap.com MSI NB PRESTIGEPRO 16 AI B2HVEG-252TR ULTRA 7 255H 32GB LPDDR5 RTX4050 GDDR6 6GB 1TB SSD 16.0 UHD+ OLED W11 GRI - incehesap.com,90699.0,16.0,1024,ultra7-255h,32,windows,rtx4050,2026-01-25 19:34:57,incehesap
https://www.incehesap.com/lenovo-thinkpad-e14-21sx007ctx-u7-255h-16gb-512gb-ssd-14-fdos-fiyati-85145/,LENOVO THINKPAD E14 21SX007CTX U7-255H 16GB 512GB SSD 14″FDOS LENOVO THINKPAD E14 21SX007CTX U7-255H 16GB 512GB SSD 14FDOS - incehesap.com LENOVO THINKPAD E14 21SX007CTX U7-255H 16GB 512GB SSD 14FDOS - incehesap.com,48999.0,14.0,512,u7-255h,32,freedos,intel arc,2026-01-25 19:34:57,incehesap
https://www.incehesap.com/msi-cyborg-14-a13ve-054xtr-i7-13620h-14-0-144hz-freedos-full-hd-notebook-fiyati-70853/,MSI Cyborg 14 A13VE-054XTR i7-13620H 16GB DDR5 512GB 6GB RTX4050 GDDR6 14.0″ 144Hz FreeDOS Full HD Notebook MSI Cyborg 14 A13VE-054XTR i7-13620H 16GB DDR5 512GB 6GB RTX4050 GDDR6 14.0 144Hz FreeDOS Full HD Notebook - incehesap.com MSI Cyborg 14 A13VE-054XTR i7-13620H 16GB DDR5 512GB 6GB RTX4050 GDDR6 14.0 144Hz FreeDOS Full HD Notebook - incehesap.com,52499.0,14.0,512,i7-13620h,64,freedos,rtx4050,2026-01-25 19:34:57,incehesap
https://www.incehesap.com/msi-creatorpro-x18-hx-a14vmg-484tr-i9-14900hx-128gb-ddr5-rtx5000-ada-gddr6-16gb-4tb-ssd-18-uhd-miniled-w11p-gaming-notebook-fiyati-82566/,MSI CREATORPRO X18 HX A14VMG-484TR I9-14900HX 128GB DDR5 RTX5000 ADA GDDR6 16GB 4TB SSD 18″ UHD+ MINILED W11P GAMING NOTEBOOK MSI CREATORPRO X18 HX A14VMG-484TR I9-14900HX 128GB DDR5 RTX5000 ADA GDDR6 16GB 4TB SSD 18 UHD+ MINILED W11P GAMING NOTEBOOK - incehesap.com MSI CREATORPRO X18 HX A14VMG-484TR I9-14900HX 128GB DDR5 RTX5000 ADA GDDR6 16GB 4TB SSD 18 UHD+ MINILED W11P GAMING NOTEBOOK - incehesap.com,319999.0,18.0,4096,i9-14900hx,128,windows,rtxa5000,2026-01-25 19:34:57,incehesap
https://www.incehesap.com/msi-nb-vector-17-hx-ai-a2xwhg-086tr-ultra-7-255hx-32gb-ddr5-rtx5070ti-gddr7-12gb-1tb-ssd-17-0-qhd-240hz-w11-fiyati-81644/,MSI NB VECTOR 17 HX AI A2XWHG-086TR ULTRA 7 255HX 32GB DDR5 RTX5070TI GDDR7 12GB 1TB SSD 17.0 QHD+ 240Hz W11 MSI NB VECTOR 17 HX AI A2XWHG-086TR ULTRA 7 255HX 32GB DDR5 RTX5070TI GDDR7 12GB 1TB SSD 17.0 QHD+ 240Hz W11 - incehesap.com MSI NB VECTOR 17 HX AI A2XWHG-086TR ULTRA 7 255HX 32GB DDR5 RTX5070TI GDDR7 12GB 1TB SSD 17.0 QHD+ 240Hz W11 - incehesap.com,133499.0,16.0,1024,ultra7-255hx,96,windows,rtx5070ti,2026-01-25 19:34:57,incehesap
https://www.incehesap.com/msi-stealth-18-hx-ai-a2xwhg-024tr-ultra-9-275hx-32gb-ddr5-rtx5070ti-gddr7-12gb-2tb-ssd-18-qhd-240hz-w11p-gaming-notebook-fiyati-82556/,MSI STEALTH 18 HX AI A2XWHG-024TR ULTRA 9 275HX 32GB DDR5 RTX5070TI GDDR7 12GB 2TB SSD 18″ QHD+ 240HZ W11P GAMING NOTEBOOK MSI STEALTH 18 HX AI A2XWHG-024TR ULTRA 9 275HX 32GB DDR5 RTX5070TI GDDR7 12GB 2TB SSD 18 QHD+ 240HZ W11P GAMING NOTEBOOK - incehesap.com MSI STEALTH 18 HX AI A2XWHG-024TR ULTRA 9 275HX 32GB DDR5 RTX5070TI GDDR7 12GB 2TB SSD 18 QHD+ 240HZ W11P GAMING NOTEBOOK - incehesap.com,159999.0,18.0,2048,ultra9-275hx,32,windows,rtx5070ti,2026-01-25 19:34:57,incehesap
https://www.incehesap.com/msi-katana-17-hx-b14wgk-046xtr-i7-14650hx-32gb-ddr5-rtx5070-gddr7-8gb-1tb-ssd-17-3-qhd-240hz-dos-notebook-fiyati-82157/,MSI Katana 17 HX B14WGK-046XTR i7-14650HX 32GB DDR5 RTX5070 GDDR7 8GB 1TB SSD 17.3 QHD 240Hz DOS Gaming (Oyuncu) Notebook MSI Katana 17 HX B14WGK-046XTR i7-14650HX 32GB DDR5 RTX5070 GDDR7 8GB 1TB SSD 17.3 QHD 240Hz DOS Gaming (Oyuncu) Notebook - incehesap.com MSI Katana 17 HX B14WGK-046XTR i7-14650HX 32GB DDR5 RTX5070 GDDR7 8GB 1TB SSD 17.3 QHD 240Hz DOS Gaming (Oyuncu) Notebook - incehesap.com,95499.0,17.3,1024,i7-14650hx,96,freedos,rtx5070,2026-01-25 19:34:57,incehesap
https://www.incehesap.com/msi-cyborg-15-b13wfkg-491xtr-i5-13420h-16gb-ddr5-rtx5060-gddr7-8gb-512gb-ssd-15-6-fhd-144hz-freedos-notebook-fiyati-85271/,MSI CYBORG 15 B13WFKG-491XTR I5-13420H 16GB DDR5 RTX5060 GDDR7 8GB 512GB SSD 15.6 FHD 144Hz FREEDOS NOTEBOOK MSI CYBORG 15 B13WFKG-491XTR I5-13420H 16GB DDR5 RTX5060 GDDR7 8GB 512GB SSD 15.6 FHD 144Hz FREEDOS NOTEBOOK - incehesap.com MSI CYBORG 15 B13WFKG-491XTR I5-13420H 16GB DDR5 RTX5060 GDDR7 8GB 512GB SSD 15.6 FHD 144Hz FREEDOS NOTEBOOK - incehesap.com,53199.0,15.6,1024,i5-13420h,96,freedos,rtx5060,2026-01-25 19:34:57,incehesap
https://www.incehesap.com/gigabyte-gaming-a16-ih2-intel-core-i7-13620h-64gb-ddr5-ram-1tb-m-2-ssd-rtx4050-6gb-16-75w-fhd-165hz-freedos-fiyati-80697/,GIGABYTE GAMING A16 IH2 Intel Core i7-13620H 64GB DDR5 RAM 1TB M.2 SSD RTX4050-6GB 16″ 75W FHD+165Hz Freedos GIGABYTE GAMING A16 IH2 Intel Core i7-13620H 64GB DDR5 RAM 1TB M.2 SSD RTX4050-6GB 16'' 75W FHD+165Hz Freedos - incehesap.com GIGABYTE GAMING A16 IH2 Intel Core i7-13620H 64GB DDR5 RAM 1TB M.2 SSD RTX4050-6GB 16'' 75W FHD+165Hz Freedos - incehesap.com,59599.0,16.0,1024,i7-13620h,64,freedos,rtx4050,2026-01-25 19:34:57,incehesap
https://www.incehesap.com/msi-cyborg-15-a13ve-897xtr-i7-13620h-15-6-quot-144hz-freedos-full-hd-notebook-fiyati-70388/,MSI Cyborg 15 A13VE-897XTR i7-13620H 16GB DDR5 1TB 6GB RTX4050 GDDR6 15.6″ 144Hz FreeDOS Full HD Notebook MSI Cyborg 15 A13VE-897XTR i7-13620H 16GB DDR5 1TB 6GB RTX4050 GDDR6 15.6 144Hz FreeDOS Full HD Notebook - incehesap.com MSI Cyborg 15 A13VE-897XTR i7-13620H 16GB DDR5 1TB 6GB RTX4050 GDDR6 15.6 144Hz FreeDOS Full HD Notebook - incehesap.com,54999.0,15.6,1024,i7-13620h,64,freedos,rtx4050,2026-01-25 19:34:57,incehesap
https://www.incehesap.com/msi-cyborg-17-b13wfkg-092xtr-i7-13620h-32gb-ddr5-rtx5060-gddr7-8gb-1tb-ssd-17-3-fhd-144hz-freedos-gaming-notebook-fiyati-85173/,MSI CYBORG 17 B13WFKG‑092XTR I7‑13620H 32GB DDR5 RTX5060 GDDR7 8GB 1TB SSD 17.3″ FHD 144HZ FREEDOS GAMING NOTEBOOK MSI CYBORG 17 B13WFKG‑092XTR I7‑13620H 32GB DDR5 RTX5060 GDDR7 8GB 1TB SSD 17.3″ FHD 144HZ FREEDOS GAMING NOTEBOOK - incehesap.com MSI CYBORG 17 B13WFKG‑092XTR I7‑13620H 32GB DDR5 RTX5060 GDDR7 8GB 1TB SSD 17.3″ FHD 144HZ FREEDOS GAMING NOTEBOOK - incehesap.com,67599.0,17.3,1024,i7-13620h,96,freedos,rtx5060,2026-01-25 19:34:57,incehesap
https://www.incehesap.com/lenovo-v15-g4-83a10096tr-i5-13420h-8gb-512gb-ssd-15-6-full-hd-freedos-notebook-fiyati-72591/,Lenovo V15 G4 83A10096TR i5-13420H 8GB 512GB SSD 15.6″ Full HD FreeDOS Notebook Lenovo V15 G4 83A10096TR i5-13420H 8GB 512GB SSD 15.6 Full HD FreeDOS Notebook - incehesap.com Lenovo V15 G4 83A10096TR i5-13420H 8GB 512GB SSD 15.6 Full HD FreeDOS Notebook - incehesap.com,33799.0,15.6,2280,i5-13420h,8,freedos,intel uhd,2026-01-25 19:34:57,incehesap
https://www.incehesap.com/msi-cyborg-15-b2rwfkg-207xtr-core-5-210h-16gb-ddr5-rtx5060-gddr7-8gb-512gb-ssd-15-6-fhd-144hz-freedos-gaming-notebook-fiyati-83444/,MSI CYBORG 15 B2RWFKG-207XTR CORE 5 210H 16GB DDR5 RTX5060 GDDR7 8GB 512GB SSD 15.6″ FHD 144Hz FREEDOS GAMİNG NOTEBOOK MSI CYBORG 15 B2RWFKG-207XTR CORE 5 210H 16GB DDR5 RTX5060 GDDR7 8GB 512GB SSD 15.6 FHD 144Hz FREEDOS GAMİNG NOTEBOOK - incehesap.com MSI CYBORG 15 B2RWFKG-207XTR CORE 5 210H 16GB DDR5 RTX5060 GDDR7 8GB 512GB SSD 15.6 FHD 144Hz FREEDOS GAMİNG NOTEBOOK - incehesap.com,54799.0,15.6,512,core5-210h,16,freedos,rtx5060,2026-01-25 19:34:57,incehesap
https://www.incehesap.com/asus-vivobook-15-x1504va-nj3665-intel-core-5-120u-8gb-512gb-ssd-intel-uhd-15-6-free-dos-notebook-fiyati-84738/,ASUS VIVOBOOK 15 X1504VA‑NJ3665 INTEL CORE 5 120U 8GB 512GB SSD INTEL UHD 15.6″ FREE DOS NOTEBOOK ASUS VIVOBOOK 15 X1504VA‑NJ3665 INTEL CORE 5 120U 8GB 512GB SSD INTEL UHD 15.6 FREE DOS NOTEBOOK - incehesap.com ASUS VIVOBOOK 15 X1504VA‑NJ3665 INTEL CORE 5 120U 8GB 512GB SSD INTEL UHD 15.6 FREE DOS NOTEBOOK - incehesap.com,21849.0,15.6,512,core5-120u,24,freedos,intel uhd,2026-01-25 19:34:57,incehesap
